k,mention_id,fortune_rank_2025,company_name,ticker,cik_padded,target_report_year,filing_date,report_date,local_text_path,sentence_index,window_start,window_end,ai_keyword,window_text,token_count,seed_efficiency_productivity_count,seed_negative_sensitive_count,seed_content_generation_count,seed_privacy_data_security_count,seed_infrastructure_platform_count,seed_efficiency_productivity_count,seed_negative_sensitive_count,seed_content_generation_count,seed_privacy_data_security_count,seed_infrastructure_platform_count,topic_id,topic_terms
5,COF_2024_395,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,395,394,396,AI,"We may also encounter significant difficulties in integrating Discover. • Our future results may suffer if we do not effectively manage our expanded operations following the Transaction. • While the Transaction is pending, we will be subject to business uncertainties and contractual restrictions that could adversely affect our business and operations. • Changes and instability in the macroeconomic environment could disrupt capital markets, reduce consumer and business activity, and weaken the labor market, all of which could impact borrowers’ ability to service their debt obligations and adversely impact our financial results. • Fluctuations in interest rates could adversely affect our business, results of operations and financial condition. • We may not be able to maintain adequate sources of funding and liquidity to operate our business. 22 Capital One Financial Corporation (COF) Table of Contents • We may experience increases in delinquencies and credit losses, or we may incorrectly estimate expected losses, which could result in inadequate reserves. • We may not be able to maintain adequate capital or liquidity levels or may become subject to revised capital or liquidity requirements, which could have a negative impact on our financial results and our ability to return capital to our stockholders. • Limitations on our ability to receive dividends from our subsidiaries could affect our liquidity and ability to pay dividends and repurchase our common stock. • A downgrade in our credit ratings could significantly impact our liquidity, funding costs and access to the capital markets. • We face risks related to our operational, technological and organizational infrastructure . • A cyber-attack or other security incident on us or third parties (including their supply chains) with which we conduct business, including an incident that results in the theft, loss, manipulation or misuse of information (including personal information), or the disabling of systems and access to information critical to business operations, may result in increased costs, reductions in revenue, reputational damage, legal exposure and business disruptions . • We face risks resulting from the extensive use of models and data, as well as from our evolving use of AI . • Fraudulent activity associated with our products could cause our fraud losses to increase, the use of our products to decrease and our brands to suffer reputational damage, all of which could have a material adverse effect on our business. • Compliance with new and existing domestic and foreign laws, regulations and regulatory expectations is costly and complex, and any significant changes may adversely affect our business. • Our required compliance with applicable laws and regulations related to privacy, data protection and data security, in addition to compliance with our own privacy policies and contractual obligations to third parties, may increase our costs, reduce our revenue, increase our legal exposure and limit our ability to pursue business opportunities. • Our businesses are subject to the risk of increased litigation, government investigations and regulatory enforcement. • We face intense competition in all of our markets, which could have a material adverse effect on our business and results of operations. • Our business, financial condition and results of operations may be adversely affected by legislation, regulation and merchants’ efforts to reduce the interchange fees charged by credit and debit card networks to facilitate card transactions. • If we are not able to invest successfully in and introduce digital and other technological developments across all our businesses, our financial performance may suffer. • We may fail to realize the anticipated benefits of our mergers, acquisitions and strategic partnerships. • Reputational risk and social factors may impact our results and damage our brand. • If we are not able to protect our intellectual property rights, or we violate third-party intellectual property rights, our revenue and profitability could be negatively affected. • Our risk management strategies may not be fully effective in mitigating our risk exposures in all market environments or against all types of risk. • Our business could be negatively affected if we are unable to attract, develop, retain and motivate key senior leaders and skilled employees. • We face risks from catastrophic events. • Climate change manifesting as physical or transition risks could adversely affect our businesses, operations and customers and result in increased costs. 23 Capital One Financial Corporation (COF) Table of Contents • We face risks from the use of or changes to assumptions or estimates in our financial statements. • The soundness of other financial institutions and other third parties, actual or perceived, could adversely affect us.",409,4,15,0,11,3,4,15,0,11,3,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2024_447,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,447,446,448,AI,"A prolonged period of economic weakness, volatility, slow growth, or a significant deterioration in economic conditions, in the countries in which we operate, could have a material adverse effect on our financial condition and results of operations as customers or commercial clients default on their loans, maintain lower deposit levels or, in the case of credit card accounts, carry lower balances and reduce credit card purchase activity. Some of the factors that could disrupt capital markets, reduce consumer and business activity, and weaken the labor market include the following: • Monetary policy actions, such as changes to interest rates, taken by the Federal Reserve and other central banks, such as the central banks in the United Kingdom and Canada, and a growing fiscal deficit and increase in the U.S. debt to gross domestic product ratio; • Fiscal policy actions, such as changes to applicable tax codes; • Geopolitical conflicts or instabilities, such as the war between Ukraine and Russia and the conflict in the Middle East, and increased geopolitical tensions between the U.S. and China; • Trade wars, tariffs, labor shortages and disruptions of global supply chains; • The effects of stalemates in the U.S. government, including government shutdowns whether recurring, prolonged or otherwise, developments related to the U.S. federal debt ceiling, default by the U.S. government on its debt obligations, or related credit-rating downgrades; • Inflation and deflation, including the effects of related governmental responses; • Concerns over a potential recession, which may lead to adjustments in spending patterns; • Technology-driven disruption of certain industries, such as those due to advances in AI, robotics and cryptocurrency; • Lower demand for credit and shifts in consumer behavior, including shifts away from using credit cards, changes in deposit practices, and changes in payment patterns; and • Changes in usage of commercial real estate, which may have a sustained negative impact on utilization rates and values. Decreases in overall business activity and changes in customer behavior may lead to increases in our charge-off rate caused by bankruptcies and may reduce our ability to recover debt that we have previously charged-off.",206,0,1,0,1,0,0,1,0,1,0,0,data; laws; regulations; including; privacy; business; protection; laws regulations; information; regulatory; subject; products; changes; requirements; related
5,COF_2024_450,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,450,449,451,AI,"Such changes may also decrease the reliability of our internal processes and models, including those we use to estimate our allowance for credit losses, 26 Capital One Financial Corporation (COF) Table of Contents particularly if unexpected variations in key inputs and assumptions cause actual losses to diverge from the projections of our models and our estimates become increasingly subject to management’s judgment. See “ We face risks resulting from the extensive use of models and data, as well as our evolving use of AI. ” Fluctuations in interest rates could adversely affect our business, results of operations and financial condition. Like other financial institutions, our business is sensitive to interest rate movements.",67,0,0,0,1,3,0,0,0,1,3,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2024_502,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,502,501,503,AI,"Incorrect assumptions could lead to material underestimations of expected credit losses and an inadequate allowance for credit losses. See “ We face risks resulting from the extensive use of models and data, as well as our evolving use of AI. ” • Inaccurate Underwriting : Our ability to accurately assess the creditworthiness of our customers may diminish, which could result in an increase in our credit losses and a deterioration of our returns. See “ Our risk management strategies may not be fully effective in mitigating our risk exposures in all market environments or against all types of risk. ” • Business Mix : We engage in a diverse mix of businesses with a broad range of potential credit exposure.",64,0,3,0,1,1,0,3,0,1,1,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2024_601,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,601,600,602,AI,"While the 2019 Cybersecurity Incident has been remediated, it resulted in fines, litigation, consent orders, settlements, government investigations and other regulatory enforcement inquiries. Cyber and information security risks for large financial institutions like us continue to increase due to the proliferation of new technologies, the industry-wide shift to reliance upon the internet to conduct financial transactions, the increased sophistication and activities of malicious actors, organized crime, perpetrators of fraud, hackers, terrorists, activists, extremist parties, formal and informal instrumentalities of foreign governments, state-sponsored or nation-state actors and other external parties and the growing use of AI by threat actors. In addition, our customers access our products and services using personal devices that are necessarily external to our security control systems.",81,0,4,0,5,1,0,4,0,5,1,2,cybersecurity; attacks; security; cyber; information; systems; risk; threats; threat; risks; including; actors; incidents; ai; data
5,COF_2024_606,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,606,605,607,AI,"This threat could include the risk of unauthorized account access, data loss and fraud. The use of AI, “bots” or other automation software can increase the velocity and efficacy of these types of attacks. As our employees are operating under our hybrid work model, our remote interaction with employees, service providers, partners and other third parties on systems, networks and environments over which we have less control (such as through employees’ personal devices) increases our cybersecurity risk exposure.",49,1,4,0,4,2,1,4,0,4,2,2,cybersecurity; attacks; security; cyber; information; systems; risk; threats; threat; risks; including; actors; incidents; ai; data
5,COF_2024_609,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,609,608,610,AI,"We will likely face an increasing number of attempted cyber-attacks as we expand our mobile and other internet-based products and services, expand our usage of mobile, cloud and other internet-based technologies and provide more of such products and these services to a greater number of retail banking customers. The methods and techniques employed by malicious actors continue to develop and evolve rapidly, including from emerging technologies, such as advanced forms of AI and quantum computing, are increasingly sophisticated and often are not fully recognized or understood until after they have occurred, and some techniques could occur and enable persistent access for an extended period of time before being detected and remediated, if at all. We and our service providers and other third parties with which we interact may be unable to anticipate or identify certain attack methods or techniques in order to implement effective preventative or detective measures or mitigate or remediate the damages caused in a timely manner.",96,0,0,0,1,1,0,0,0,1,1,2,cybersecurity; attacks; security; cyber; information; systems; risk; threats; threat; risks; including; actors; incidents; ai; data
5,COF_2024_627,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,627,626,628,AI,"In addition, in the case of any cyber-attack or other security incident, information or security breach or technology failure arising from third-party systems impacting us, any third-party indemnification may not be applicable or sufficient to address the impact of such incidents. We face risks resulting from the extensive use of models and data, as well as from our evolving use of AI. We rely on quantitative models and in some cases the use of AI, as well as our ability to manage and aggregate data in an accurate and timely manner, to assess and manage our various risk exposures, create estimates and forecasts, and manage compliance with regulatory capital requirements.",63,0,4,0,5,3,0,4,0,5,3,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_628,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,628,627,629,AI,"We face risks resulting from the extensive use of models and data, as well as from our evolving use of AI. We rely on quantitative models and in some cases the use of AI, as well as our ability to manage and aggregate data in an accurate and timely manner, to assess and manage our various risk exposures, create estimates and forecasts, and manage compliance with regulatory capital requirements. We continue to invest in building new capabilities that employ new AI technologies such as generative AI, and we expect our use of these technologies to increase over time.",53,0,1,0,2,2,0,1,0,2,2,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_629,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,629,628,630,AI,"We rely on quantitative models and in some cases the use of AI, as well as our ability to manage and aggregate data in an accurate and timely manner, to assess and manage our various risk exposures, create estimates and forecasts, and manage compliance with regulatory capital requirements. We continue to invest in building new capabilities that employ new AI technologies such as generative AI, and we expect our use of these technologies to increase over time. However, there are significant risks involved in utilizing models and AI and no assurance can be provided that our use will enhance our business or produce only intended or beneficial results.",59,0,1,0,1,2,0,1,0,1,2,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_630,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,630,629,631,AI,"We continue to invest in building new capabilities that employ new AI technologies such as generative AI, and we expect our use of these technologies to increase over time. However, there are significant risks involved in utilizing models and AI and no assurance can be provided that our use will enhance our business or produce only intended or beneficial results. For example, generative AI has been known to produce false or “hallucinatory” inferences or output, and certain generative AI uses machine learning and predictive analytics, which can create inaccurate, incomplete or misleading output, unexpected results, errors or inadequacies, any of which may not be easily detectable.",63,0,0,0,0,1,0,0,0,0,1,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_631,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,631,630,632,generative AI,"However, there are significant risks involved in utilizing models and AI and no assurance can be provided that our use will enhance our business or produce only intended or beneficial results. For example, generative AI has been known to produce false or “hallucinatory” inferences or output, and certain generative AI uses machine learning and predictive analytics, which can create inaccurate, incomplete or misleading output, unexpected results, errors or inadequacies, any of which may not be easily detectable. AI may subject us to new or heightened legal, regulatory, ethical, or other challenges; and negative public opinion of AI could impair the acceptance of AI solutions.",61,0,2,0,0,1,0,2,0,0,1,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_632,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,632,631,633,AI,"For example, generative AI has been known to produce false or “hallucinatory” inferences or output, and certain generative AI uses machine learning and predictive analytics, which can create inaccurate, incomplete or misleading output, unexpected results, errors or inadequacies, any of which may not be easily detectable. AI may subject us to new or heightened legal, regulatory, ethical, or other challenges; and negative public opinion of AI could impair the acceptance of AI solutions. Accordingly, if the models or AI solutions that we create or use, or if the content, analyses or recommendations that models or AI solutions assist in producing in our products and services, are, or are perceived to be deficient, inaccurate, biased, unethical or controversial, we could incur operational inefficiencies, competitive harm, legal liability, brand or reputational harm, or other adverse impacts on our business and financial results.",80,0,5,1,0,2,0,5,1,0,2,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_633,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,633,632,634,AI,"AI may subject us to new or heightened legal, regulatory, ethical, or other challenges; and negative public opinion of AI could impair the acceptance of AI solutions. Accordingly, if the models or AI solutions that we create or use, or if the content, analyses or recommendations that models or AI solutions assist in producing in our products and services, are, or are perceived to be deficient, inaccurate, biased, unethical or controversial, we could incur operational inefficiencies, competitive harm, legal liability, brand or reputational harm, or other adverse impacts on our business and financial results. We also may incur liability through the violation of applicable laws and regulations, third-party intellectual property, privacy or other rights, or contracts to which we are a party.",66,0,6,1,1,2,0,6,1,1,2,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_635,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,635,634,636,AI,"We also may incur liability through the violation of applicable laws and regulations, third-party intellectual property, privacy or other rights, or contracts to which we are a party. We may use models and AI in processes such as determining the pricing of various products, identifying potentially fraudulent transactions, grading loans and extending credit, measuring interest rate and other market risks, predicting deposit levels or loan losses, assessing capital adequacy, calculating managerial and regulatory capital levels, estimating the value of financial instruments and balance sheet items, and other operational functions. Development and implementation of some of these models, such as the models for credit loss accounting under CECL, require us to make difficult, subjective and complex judgments.",79,0,1,0,1,3,0,1,0,1,3,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2024_637,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,637,636,638,AI,"Development and implementation of some of these models, such as the models for credit loss accounting under CECL, require us to make difficult, subjective and complex judgments. Our risk reporting and management, including business decisions based on information incorporating models and the use of AI, depend on the effectiveness of our models and AI and our policies, programs, processes and practices governing how data, models and AI, as applicable, are acquired, validated, stored, protected, processed and analyzed. Any issues with the quality or effectiveness of our data aggregation and validation procedures, as well as the quality and integrity of data inputs, formulas or algorithms, could result in inaccurate forecasts, ineffective risk management practices or inaccurate risk reporting.",69,0,5,0,3,5,0,5,0,3,5,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2024_639,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,639,638,640,AI,"Any issues with the quality or effectiveness of our data aggregation and validation procedures, as well as the quality and integrity of data inputs, formulas or algorithms, could result in inaccurate forecasts, ineffective risk management practices or inaccurate risk reporting. In addition, models and AI based on historical data sets might not be accurate predictors of future outcomes and their ability to appropriately predict future outcomes may degrade over time due to limited historical patterns, extreme or unanticipated market 34 Capital One Financial Corporation (COF) Table of Contents movements or customer behavior and liquidity, especially during severe market downturns or stress events (e.g., geopolitical or pandemic events). While we continuously update our policies, programs, processes and practices, many of our data management, modeling, AI, aggregation and implementation processes are manual and may be subject to human error, data limitations, process delays or system failure.",97,1,5,0,6,2,1,5,0,6,2,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2024_640,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,640,639,641,AI,"In addition, models and AI based on historical data sets might not be accurate predictors of future outcomes and their ability to appropriately predict future outcomes may degrade over time due to limited historical patterns, extreme or unanticipated market 34 Capital One Financial Corporation (COF) Table of Contents movements or customer behavior and liquidity, especially during severe market downturns or stress events (e.g., geopolitical or pandemic events). While we continuously update our policies, programs, processes and practices, many of our data management, modeling, AI, aggregation and implementation processes are manual and may be subject to human error, data limitations, process delays or system failure. Failure to manage data effectively and to aggregate data in an accurate and timely manner may limit our ability to manage current and emerging risk, to produce accurate financial, regulatory and operational reporting as well as to manage changing business needs.",97,1,2,0,6,2,1,2,0,6,2,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2024_643,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,643,642,644,AI,"If our Framework is ineffective, we could suffer unexpected losses which could materially adversely affect our results of operation or financial condition. Also, any information we provide to the public or to our regulators based on incorrectly designed or implemented models or AI could be inaccurate or misleading. Some of the decisions that our regulators make could be affected adversely due to the perception that the quality of the data, models and AI used to generate the relevant information is insufficient.",42,0,1,0,1,2,0,1,0,1,2,0,data; laws; regulations; including; privacy; business; protection; laws regulations; information; regulatory; subject; products; changes; requirements; related
5,COF_2024_644,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,644,643,645,AI,"Also, any information we provide to the public or to our regulators based on incorrectly designed or implemented models or AI could be inaccurate or misleading. Some of the decisions that our regulators make could be affected adversely due to the perception that the quality of the data, models and AI used to generate the relevant information is insufficient. In addition, regulation of AI is rapidly evolving worldwide as legislators and regulators are increasingly focused on these powerful emerging technologies.",41,0,1,0,1,2,0,1,0,1,2,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_645,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,645,644,646,AI,"Some of the decisions that our regulators make could be affected adversely due to the perception that the quality of the data, models and AI used to generate the relevant information is insufficient. In addition, regulation of AI is rapidly evolving worldwide as legislators and regulators are increasingly focused on these powerful emerging technologies. The technologies underlying AI and its uses are subject to a variety of laws and regulations, including intellectual property, privacy, data protection and data security, consumer protection, competition, and equal opportunity laws, and are expected to be subject to increased regulation and new laws or new applications of existing laws and regulations.",59,0,3,0,7,1,0,3,0,7,1,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_646,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,646,645,647,AI,"In addition, regulation of AI is rapidly evolving worldwide as legislators and regulators are increasingly focused on these powerful emerging technologies. The technologies underlying AI and its uses are subject to a variety of laws and regulations, including intellectual property, privacy, data protection and data security, consumer protection, competition, and equal opportunity laws, and are expected to be subject to increased regulation and new laws or new applications of existing laws and regulations. AI is the subject of ongoing review by various U.S. governmental and regulatory agencies, and various U.S. states and other foreign jurisdictions are applying, or are considering applying, their platform moderation, privacy, data protection and data security laws and regulations to AI or are considering general legal frameworks for AI.",71,0,5,0,11,1,0,5,0,11,1,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_647,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,647,646,648,AI,"The technologies underlying AI and its uses are subject to a variety of laws and regulations, including intellectual property, privacy, data protection and data security, consumer protection, competition, and equal opportunity laws, and are expected to be subject to increased regulation and new laws or new applications of existing laws and regulations. AI is the subject of ongoing review by various U.S. governmental and regulatory agencies, and various U.S. states and other foreign jurisdictions are applying, or are considering applying, their platform moderation, privacy, data protection and data security laws and regulations to AI or are considering general legal frameworks for AI. We may not be able to anticipate how to respond to these rapidly evolving frameworks, and we may need to expend resources to adjust our offerings in certain jurisdictions if the legal frameworks are inconsistent across jurisdictions.",79,0,6,0,11,1,0,6,0,11,1,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_649,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,649,648,650,AI,"We may not be able to anticipate how to respond to these rapidly evolving frameworks, and we may need to expend resources to adjust our offerings in certain jurisdictions if the legal frameworks are inconsistent across jurisdictions. Furthermore, because AI technology itself is highly complex and rapidly developing, it is not possible to predict all of the legal, operational, competitive or technological risks that may arise relating to the use of AI. Fraudulent activity associated with our products could cause our fraud losses to increase, the use of our products to decrease and our brands to suffer reputational damage, all of which could have a material adverse effect on our business.",60,0,3,0,0,0,0,3,0,0,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_654,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,654,653,655,generative AI,"Credit and debit card fraud, identity theft and electronic-transaction related crimes are prevalent and perpetrators are growing ever more sophisticated. Emerging generative AI capabilities, such as synthetic voice and conversation generation, introduced an increase in fraud risks, especially in the form of identity fraud. While we have policies and procedures designed to address such risk, there can be no assurance that losses will not occur.",42,0,1,2,2,0,0,1,2,2,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_679,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,679,678,680,AI,"There may also be future rulemaking in emerging regulatory areas, such as climate-related risks and new technologies. Adoption of new technologies, such as distributed ledger technologies, tokenization, cloud computing, AI and machine learning technologies, can present unforeseen challenges in applying and relying on existing compliance systems. In addition, some laws and regulations may be subject to litigation or other challenges that delay or modify their implementation and impact on us.",45,0,0,0,0,2,0,0,0,0,2,0,data; laws; regulations; including; privacy; business; protection; laws regulations; information; regulatory; subject; products; changes; requirements; related
5,COF_2024_708,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,708,707,709,AI,"For example, on January 14, 2025, the CFPB brought an action in the United States District Court for the Eastern District of Virginia making claims similar to the ongoing previously disclosed savings account litigation. Over the last several years, federal and state regulators have focused on risk management, compliance with anti-money laundering (“AML”) and sanctions laws, privacy, data protection and data security, use of service providers, fair lending, unfair or deceptive practices, and other consumer protection issues and innovative activities, such as those that utilize AI and other new technology. Regulators have indicated the potential for escalating consequences for banks that do not timely resolve open issues or have repeat issues.",74,1,3,0,6,0,1,3,0,6,0,0,data; laws; regulations; including; privacy; business; protection; laws regulations; information; regulatory; subject; products; changes; requirements; related
5,COF_2024_726,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,726,725,727,AI,"If we are unable to continue to keep pace with innovation, do not effectively market our products and services or are prohibited from or unwilling to enter emerging areas of competition, our business and results of operations could be adversely affected. Also, our competitors or other third parties may incorporate AI into their products or services more quickly or more successfully than we do, which could impair our ability to compete effectively. In addition, government actions or initiatives may also provide competitors with increased opportunities to derive competitive advantages and may create new competitors.",53,0,0,0,0,0,0,0,0,0,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,COF_2024_781,63,Capital One Financial,COF,0000927628,2024,2025-02-20,2024-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,781,780,782,AI,"If we are not able to invest successfully in and introduce digital and other technological developments across all our businesses, our financial performance may suffer. Our industry is subject to rapid and significant technological changes, including due to the increasing development and use of AI, and our ability to meet our customers’ needs and expectations is key to our ability to grow revenue and earnings. We expect digital technologies to continue to have a significant impact on banking over time.",43,0,0,0,0,0,0,0,0,0,0,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,COF_2025_388,63,Capital One Financial,COF,0000927628,2025,2026-02-19,2025-12-31,data/processed/sec_10k_text/top100/chunk_03/COF/2025_COF_10k.txt,388,387,389,artificial intelligence,"TECHNOLOGY AND INTELLECTUAL PROPERTY Technology/Systems We leverage information and technology to achieve our business objectives and to develop and deliver products and services. A key part of our strategic focus is the development and use of efficient, flexible computer and operational systems, such as cloud or artificial intelligence (“AI”) technologies. We believe that the continued adoption, development and integration of these technologies is an important part of our efforts to reduce costs, improve quality and security and provide faster, more flexible technology services.",50,1,2,0,1,4,1,2,0,1,4,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
